Time  Coordinate0  Coordinate1  Forces00  Forces01  DisplacementDeltas00  DisplacementDeltas01  
0.1200000000000000  -0.2500000000000000  0.0000000000000000  15.6924711980853360  0.0000000000000000  0.0000000000000000  -0.0022583104043112  
0.1250000000000000  -0.2500000000000000  0.0000000000000000  15.7109214099268844  0.0000000000000000  0.0000000000000000  -0.0017101628067226  
0.1300000000000000  -0.2500000000000000  0.0000000000000000  15.7440155247706119  0.0000000000000000  0.0000000000000000  -0.0011377080749564  
0.1350000000000000  -0.2500000000000000  0.0000000000000000  15.7873646907349112  0.0000000000000000  0.0000000000000000  -0.0005803903331156  
0.1400000000000000  -0.2500000000000000  0.0000000000000000  15.8367442163305512  0.0000000000000000  0.0000000000000000  -0.0000566015618862  
0.1450000000000000  -0.2500000000000000  0.0000000000000000  15.8883080101910146  0.0000000000000000  0.0000000000000000  0.0004048719258602  
0.1500000000000000  -0.2500000000000000  0.0000000000000000  15.9387770647937046  0.0000000000000000  0.0000000000000000  0.0007923402185669  
0.1550000000000001  -0.2500000000000000  0.0000000000000000  15.9855046389920581  0.0000000000000000  0.0000000000000000  0.0010943577030116  
0.1600000000000001  -0.2500000000000000  0.0000000000000000  16.0265198057551359  0.0000000000000000  0.0000000000000000  0.0013075967337811  
0.1650000000000001  -0.2500000000000000  0.0000000000000000  16.0627794921326164  0.0000000000000000  0.0000000000000000  0.0015476567361571  
0.1700000000000001  -0.2500000000000000  0.0000000000000000  16.0851204438030599  0.0000000000000000  0.0000000000000000  0.0012344637516995  
0.1750000000000001  -0.2500000000000000  0.0000000000000000  16.1042761403179640  0.0000000000000000  0.0000000000000000  0.0016241984048518  
0.1800000000000001  -0.2500000000000000  0.0000000000000000  16.1146090268581403  0.0000000000000000  0.0000000000000000  0.0012612217595332  
0.1850000000000001  -0.2500000000000000  0.0000000000000000  16.1177378719160274  0.0000000000000000  0.0000000000000000  0.0012423166100645  
0.1900000000000001  -0.2500000000000000  0.0000000000000000  16.1136785008709964  0.0000000000000000  0.0000000000000000  0.0010001564756381  
0.1950000000000001  -0.2500000000000000  0.0000000000000000  16.1041202839412279  0.0000000000000000  0.0000000000000000  0.0008264458073881  
0.2000000000000001  -0.2500000000000000  0.0000000000000000  16.0897609588498476  0.0000000000000000  0.0000000000000000  0.0005963967795109  
0.2050000000000001  -0.2500000000000000  0.0000000000000000  16.0720370109595230  0.0000000000000000  0.0000000000000000  0.0003919022127872  
0.2100000000000001  -0.2500000000000000  0.0000000000000000  16.0519428821386860  0.0000000000000000  0.0000000000000000  0.0001869782501519  
0.2150000000000001  -0.2500000000000000  0.0000000000000000  16.0307930603695645  0.0000000000000000  0.0000000000000000  0.0000094227838381  
0.2200000000000001  -0.2500000000000000  0.0000000000000000  16.0096207635371037  0.0000000000000000  0.0000000000000000  -0.0001465293965695  
0.2250000000000001  -0.2500000000000000  0.0000000000000000  15.9894162341892851  0.0000000000000000  0.0000000000000000  -0.0002694347798480  
0.2300000000000001  -0.2500000000000000  0.0000000000000000  15.9709806916127821  0.0000000000000000  0.0000000000000000  -0.0003617047266722  
0.2350000000000001  -0.2500000000000000  0.0000000000000000  15.9549605516828379  0.0000000000000000  0.0000000000000000  -0.0004210828930822  
0.2400000000000001  -0.2500000000000000  0.0000000000000000  15.9409631578787518  0.0000000000000000  0.0000000000000000  -0.0004900733077141  
0.2450000000000001  -0.2500000000000000  0.0000000000000000  15.9322754031821283  0.0000000000000000  0.0000000000000000  -0.0003677791622471  
0.2500000000000001  -0.2500000000000000  0.0000000000000000  15.9249569681906422  0.0000000000000000  0.0000000000000000  -0.0004911783264793  
0.2550000000000001  -0.2500000000000000  0.0000000000000000  15.9210132435940785  0.0000000000000000  0.0000000000000000  -0.0003557040374828  
0.2600000000000001  -0.2500000000000000  0.0000000000000000  15.9197602953448190  0.0000000000000000  0.0000000000000000  -0.0003423985362005  
0.2650000000000001  -0.2500000000000000  0.0000000000000000  15.9211249457027169  0.0000000000000000  0.0000000000000000  -0.0002541415195689  
0.2700000000000001  -0.2500000000000000  0.0000000000000000  15.9243996875752618  0.0000000000000000  0.0000000000000000  -0.0001929899616057  
0.2750000000000001  -0.2500000000000000  0.0000000000000000  15.9290312906889380  0.0000000000000000  0.0000000000000000  -0.0001253865024871  
0.2800000000000001  -0.2500000000000000  0.0000000000000000  15.9352645332072562  0.0000000000000000  0.0000000000000000  -0.0000254240740704  
0.2850000000000001  -0.2500000000000000  0.0000000000000000  15.9416100332357455  0.0000000000000000  0.0000000000000000  0.0000001647232285  
0.2900000000000001  -0.2500000000000000  0.0000000000000000  15.9481740337089573  0.0000000000000000  0.0000000000000000  0.0000792442911539  
0.2950000000000002  -0.2500000000000000  0.0000000000000000  15.9544858436848234  0.0000000000000000  0.0000000000000000  0.0001125175849855  
0.3000000000000002  -0.2500000000000000  0.0000000000000000  15.9603052984993425  0.0000000000000000  0.0000000000000000  0.0001515171115568  
0.3050000000000002  -0.2500000000000000  0.0000000000000000  15.9653269936665829  0.0000000000000000  0.0000000000000000  0.0001708999215212  
0.3100000000000002  -0.2500000000000000  0.0000000000000000  15.9694241505089582  0.0000000000000000  0.0000000000000000  0.0001835937791490  
0.3150000000000002  -0.2500000000000000  0.0000000000000000  15.9724809968601580  0.0000000000000000  0.0000000000000000  0.0001839922330547  
0.3200000000000002  -0.2500000000000000  0.0000000000000000  15.9744826911457807  0.0000000000000000  0.0000000000000000  0.0001767246534981  
0.3250000000000002  -0.2500000000000000  0.0000000000000000  15.9754558971577136  0.0000000000000000  0.0000000000000000  0.0001615637030882  
0.3300000000000002  -0.2500000000000000  0.0000000000000000  15.9754681881536236  0.0000000000000000  0.0000000000000000  0.0001410671563985  
0.3350000000000002  -0.2500000000000000  0.0000000000000000  15.9746420789011232  0.0000000000000000  0.0000000000000000  0.0001167541029219  
0.3400000000000002  -0.2500000000000000  0.0000000000000000  15.9731204116154117  0.0000000000000000  0.0000000000000000  0.0000901050260688  
0.3450000000000002  -0.2500000000000000  0.0000000000000000  15.9710531380172327  0.0000000000000000  0.0000000000000000  0.0000630484231844  
0.3500000000000002  -0.2500000000000000  0.0000000000000000  15.9686094104726042  0.0000000000000000  0.0000000000000000  0.0000368171812676  
0.3550000000000002  -0.2500000000000000  0.0000000000000000  15.9659496355969992  0.0000000000000000  0.0000000000000000  0.0000125047718523  
0.3600000000000002  -0.2500000000000000  0.0000000000000000  15.9632256859788786  0.0000000000000000  0.0000000000000000  -0.0000087932512997  
0.3650000000000002  -0.2500000000000000  0.0000000000000000  15.9605721703942329  0.0000000000000000  0.0000000000000000  -0.0000265855743943  
0.3700000000000002  -0.2500000000000000  0.0000000000000000  15.9581037193804285  0.0000000000000000  0.0000000000000000  -0.0000403915034690  
0.3750000000000002  -0.2500000000000000  0.0000000000000000  15.9559101727373598  0.0000000000000000  0.0000000000000000  -0.0000501263292109  
0.3800000000000002  -0.2500000000000000  0.0000000000000000  15.9540592279735165  0.0000000000000000  0.0000000000000000  -0.0000558422519775  
0.3850000000000002  -0.2500000000000000  0.0000000000000000  15.9525898342466128  0.0000000000000000  0.0000000000000000  -0.0000578598482434  
0.3900000000000002  -0.2500000000000000  0.0000000000000000  15.9515155844200720  0.0000000000000000  0.0000000000000000  -0.0000565218595556  
0.3950000000000002  -0.2500000000000000  0.0000000000000000  15.9508343191646329  0.0000000000000000  0.0000000000000000  -0.0000523953911746  
0.4000000000000002  -0.2500000000000000  0.0000000000000000  15.9505210176962144  0.0000000000000000  0.0000000000000000  -0.0000461161164382  
0.4050000000000002  -0.2500000000000000  0.0000000000000000  15.9505374207807264  0.0000000000000000  0.0000000000000000  -0.0000382087905914  
0.4100000000000003  -0.2500000000000000  0.0000000000000000  15.9508326011330830  0.0000000000000000  0.0000000000000000  -0.0000293809721105  
0.4150000000000003  -0.2500000000000000  0.0000000000000000  15.9513514106983951  0.0000000000000000  0.0000000000000000  -0.0000201369496766  
0.4200000000000003  -0.2500000000000000  0.0000000000000000  15.9520339841190033  0.0000000000000000  0.0000000000000000  -0.0000110664951697  
0.4250000000000003  -0.2500000000000000  0.0000000000000000  15.9528202934090828  0.0000000000000000  0.0000000000000000  -0.0000025522955649  
0.4300000000000003  -0.2500000000000000  0.0000000000000000  15.9536541186821506  0.0000000000000000  0.0000000000000000  0.0000050274331208  
0.4350000000000003  -0.2500000000000000  0.0000000000000000  15.9544847991376599  0.0000000000000000  0.0000000000000000  0.0000114063024012  
0.4400000000000003  -0.2500000000000000  0.0000000000000000  15.9552682343271890  0.0000000000000000  0.0000000000000000  0.0000164396225983  
0.4450000000000003  -0.2500000000000000  0.0000000000000000  15.9559698195045279  0.0000000000000000  0.0000000000000000  0.0000200481618816  
0.4500000000000003  -0.2500000000000000  0.0000000000000000  15.9566014522649464  0.0000000000000000  0.0000000000000000  0.0000240435674710  
0.4550000000000003  -0.2500000000000000  0.0000000000000000  15.9570056907899449  0.0000000000000000  0.0000000000000000  0.0000192829878247  
0.4600000000000003  -0.2500000000000000  0.0000000000000000  15.9573588688595418  0.0000000000000000  0.0000000000000000  0.0000256008813916  
0.4650000000000003  -0.2500000000000000  0.0000000000000000  15.9575610683880065  0.0000000000000000  0.0000000000000000  0.0000199392299541  
0.4700000000000003  -0.2500000000000000  0.0000000000000000  15.9576407626559238  0.0000000000000000  0.0000000000000000  0.0000197762188674  
0.4750000000000003  -0.2500000000000000  0.0000000000000000  15.9575961271007074  0.0000000000000000  0.0000000000000000  0.0000159438844694  
0.4800000000000003  -0.2500000000000000  0.0000000000000000  15.9574569143237728  0.0000000000000000  0.0000000000000000  0.0000132552923675  
0.4850000000000003  -0.2500000000000000  0.0000000000000000  15.9572343939628265  0.0000000000000000  0.0000000000000000  0.0000095861626575  
0.4900000000000003  -0.2500000000000000  0.0000000000000000  15.9569539369008400  0.0000000000000000  0.0000000000000000  0.0000063521452223  
0.4950000000000003  -0.2500000000000000  0.0000000000000000  15.9569497854859197  0.0000000000000000  0.0000000000000000  0.0000030696999309  
